WONO,SQKNO,WLSSQI,SEQNO,EDATE,APYM,EMPNO,EMPDP,RETAIL,COST,TYPE,HOURS,WARRCD,LPCODT,LSPRTT,LNCHGT,TAXCD,LAREA,RCDCD,LDATE,LTIME,WLSTAT,WLJBNO,WLIVNO,WLENUS,WLBTNO
ZKR4A,1,6412599,32708811,20180222,201802,CALWJ,58,99,26.11,0,7.5,,,,,N,0,,20180223,11727,,,,SERVICE,
ZKR4A,1,6412599,32708814,20180222,201802,FRANJ,58,99,26.11,0,7.5,,,,,Y,0,,20180223,12320,,,,SERVICE,
ZKR4A,1,6412599,32708815,20180222,201802,SCDOB,58,99,26.11,0,7.5,,,,,N,0,,20180223,12408,,,,SERVICE,
ZKR4A,1,6412599,32708819,20180221,201802,FRANJ,58,99,26.11,0,-1,,,,,N,0,,20180223,12544,,,,SERVICE,
ZKR4A,1,6412599,32708820,20180222,201802,KUNCF,58,99,26.11,0,5,,,,,N,0,,20180223,12636,,,,KUNCF,
ZKR4A,1,6412599,32708821,20180222,201802,KUNCF,58,99,26.11,1,0.6,,,,,N,0,,20180223,12637,,,,KUNCF,
ZKR4A,1,6412599,32710295,20180223,201802,DAHLT,58,99,26.11,0,1,,,,,N,0,,20180223,101639,,,,SERVICE,
ZKR4A,1,6412599,32712962,20180223,201802,VAREJ,58,99,26.11,0,1.5,,,,,N,0,,20180223,144151,,,,THOOM,
ZKR4A,1,6412599,32713466,20180223,201802,PATGO,58,99,26.11,0,2.5,,,,,N,0,,20180223,151141,,,,PATGO,
ZKR4A,1,6412599,32714261,20180223,201802,CAHAW,58,99,26.11,0,7.5,,,,,N,0,,20180223,155425,,,,VAREJ,
ZKR4A,1,6412599,32714552,20180223,201802,TIMBE,58,99,26.11,0,2,,,,,N,0,,20180223,161720,,,,SERVICE,
ZKR4A,1,6412599,32714554,20180223,201802,TIMBE,58,99,26.11,1,2,,,,,N,0,,20180223,161738,,,,SERVICE,
ZKR4A,1,6412599,32714653,20180222,201802,SCDOB,58,99,26.11,0,2.5,,,,,N,0,,20180223,162420,,,,SERVICE,
ZKR4A,1,6412599,32714655,20180222,201802,FRANJ,58,99,26.11,0,2.5,,,,,Y,0,,20180223,162420,,,,SERVICE,
ZKR4A,1,6412599,32714657,20180222,201802,CALWJ,58,99,26.11,0,2.5,,,,,N,0,,20180223,162420,,,,SERVICE,
ZKR4A,1,6412599,32714659,20180222,201802,KUNCF,58,99,26.11,0,2.5,,,,,N,0,,20180223,162420,,,,KUNCF,
ZKR4A,1,6412599,32714673,20180220,201802,SCDOB,58,99,26.21,0,9,,,,,N,0,,20180223,162527,,,,SERVICE,
ZKR4A,1,6412599,32714675,20180220,201802,FILIN,58,99,26.21,0,1.5,,,,,N,0,,20180223,162527,,,,SERVICE,
ZKR4A,1,6412599,32714677,20180220,201802,KUNCF,58,99,26.21,0,2.4,,,,,N,0,,20180223,162527,,,,KUNCF,
ZKR4A,1,6412599,32714679,20180220,201802,CALWJ,58,99,26.21,0,7,,,,,N,0,,20180223,162527,,,,LAUDA,
ZKR4A,1,6412599,32716323,20180224,201802,BINDM,58,99,26.11,0,1,,,,,N,0,,20180224,135251,,,,ALJER,
ZKR4A,1,6412599,32716324,20180224,201802,ALJER,58,99,26.11,0,1,,,,,N,0,,20180224,135305,,,,ALJER,
ZKR4A,1,6412599,32716892,20180224,201802,NAHOA,54,99,33.22,0,2.1,,,,,N,0,,20180224,175611,,,,NAHOA,
ZKR4A,1,6412599,32717931,20180225,201802,BINDM,58,99,26.11,0,3,,,,,N,0,,20180225,173030,,,,ALJER,
ZKR4A,1,6412599,32717937,20180225,201802,ALJER,58,99,26.11,0,4,,,,,N,0,,20180225,174125,,,,ALJER,
ZKR4A,1,6412600,32715908,20180224,201802,FAUVT,54,99,33.22,1,0.5,,,,,N,0,,20180224,81955,,,,FAUVT,
ZKR4A,1,6412600,32716464,20180224,201802,GESCS,54,99,33.22,1,0.1,,,,,N,0,,20180224,150753,,,,GESCS,
ZKR4A,1,6412600,32716555,20180224,201802,NAHOA,54,99,33.22,0,0.3,,,,,N,0,,20180224,152108,,,,NAHOA,
ZKR4A,1,6412601,32557047,20180126,201801,VEITF,58,99,26.15,0,1.5,,,,,N,0,,20180125,225819,,,,SERVICE,
ZKR4A,1,6412602,32323974,20171208,201712,OLSOE,119,99,28.46,0,0.1,,,,,N,0,,20171208,133135,,,,OLSOE,
ZKR4A,1,6412602,32346572,20171213,201712,OLSOE,119,99,28.71,0,0.7,,,,,N,0,,20171213,132450,,,,OLSOE,
ZKR4A,1,6412602,32410706,20171227,201712,ESSIM,119,99,28.71,0,0.5,,,,,N,0,,20171227,152222,,,,ESSIM,
ZKR4A,1,6412602,32530484,20180121,201801,WEIGA,119,99,28.82,0,2.4,,,,,N,0,,20180121,173504,,,,WEIGA,
ZKR4A,1,6412602,32530774,20180121,201801,WEIGA,119,99,28.82,0,1.4,,,,,N,0,,20180121,200413,,,,WEIGA,
ZKR4A,1,6412602,32532245,20180122,201801,ESSIM,119,99,28.82,0,1,,,,,N,0,,20180122,95947,,,,ESSIM,
ZKR4A,1,6412602,32535158,20180122,201801,BELAD,119,99,28.82,0,6.3,,,,,N,0,,20180122,161836,,,,SERVICE,
ZKR4A,1,6412602,32535159,20180122,201801,BELAD,119,99,28.82,1,0.7,,,,,N,0,,20180122,161837,,,,SERVICE,
ZKR4A,1,6412602,32535716,20180122,201801,WESTA,119,99,28.82,0,4.5,,,,,N,0,,20180122,185721,,,,WESTA,
ZKR4A,1,6412602,32536148,20180122,201801,WESTA,119,99,28.82,0,3,,,,,N,0,,20180122,230233,,,,WESTA,
ZKR4A,1,6412602,32537124,20180123,201801,BELAD,119,99,28.82,0,1,,,,,N,0,,20180123,75804,,,,SERVICE,
ZKR4A,1,6412602,32538291,20180123,201801,BELAD,119,99,28.82,0,1,,,,,N,0,,20180123,114200,,,,SERVICE,
ZKR4A,1,6412602,32549925,20180124,201801,WESTA,119,99,28.82,0,0.3,,,,,N,0,,20180124,223532,,,,WESTA,
ZKR4A,1,6412602,32554374,20180125,201801,ESSIM,119,99,28.82,0,2,,,,,N,0,,20180125,150838,,,,ESSIM,
ZKR4A,1,6412602,32558887,20180126,201801,ESSIM,119,99,28.82,0,1,,,,,N,0,,20180126,104218,,,,ESSIM,
ZKR4A,1,6412602,32566345,20180128,201801,WEIGA,119,99,28.82,0,0.6,,,,,N,0,,20180128,143745,,,,WEIGA,
ZKR4A,1,6412602,32566881,20180127,201801,WEIGA,119,99,28.82,0,0.4,,,,,N,0,,20180128,192837,,,,WEIGA,
ZKR4A,1,6412602,32583693,20180131,201801,BELAD,119,99,28.82,0,0.5,,,,,N,0,,20180131,112946,,,,SERVICE,
ZKR4A,1,6412602,32609441,20180205,201802,ESSIM,119,99,28.82,0,0.8,,,,,N,0,,20180205,104629,,,,ESSIM,
ZKR4A,1,6412602,32611303,20180205,201802,FRANS,119,99,28.82,0,0.5,,,,,N,0,,20180205,145354,,,,SERVICE,
ZKR4A,1,6412602,32612650,20180205,201802,ESSIM,119,99,28.82,0,0.7,,,,,N,0,,20180205,161814,,,,ESSIM,
ZKR4A,1,6412602,32691292,20180220,201802,FRANS,119,99,28.88,0,1,,,,,N,0,,20180220,134658,,,,SERVICE,
ZKR4A,1,6412602,32691608,20180220,201802,ESSIM,119,99,28.88,0,1,,,,,N,0,,20180220,141605,,,,ESSIM,
ZKR4A,1,6412602,32698232,20180221,201802,ESSIM,119,99,28.88,0,1,,,,,N,0,,20180221,141552,,,,ESSIM,
ZKR4A,1,6412602,32700200,20180221,201802,BELAD,119,99,28.88,0,1,,,,,N,0,,20180221,160937,,,,SERVICE,
ZKR4A,1,6412602,32715535,20180223,201802,WEIGA,119,99,28.98,0,0.6,,,,,N,0,,20180223,200504,,,,SMITA,
ZKR4A,1,6412602,32715549,20180223,201802,WEIGA,119,99,28.98,0,0.3,,,,,N,0,,20180223,200719,,,,SMITA,
ZKR4A,1,6412602,32716502,20180224,201802,WEIGA,119,99,28.98,0,0.5,,,,,N,0,,20180224,150955,,,,WEIGA,
ZKR4A,1,6412603,32581029,20180130,201801,DANLN,58,99,26.15,0,0.3,,,,,N,0,,20180130,214458,,,,LANGM,
ZKR4A,1,6412603,32581053,20180130,201801,DEANJ,58,99,26.15,0,5,,,,,N,0,,20180130,215749,,,,LANGM,
ZKR4A,1,6412603,32704147,20180222,201802,FAUVT,54,99,33.22,0,0.2,,,,,N,0,,20180222,121139,,,,,
ZKR4A,1,6412604,32637198,20180209,201802,TRAGL,58,99,26.21,1,1.3,,,,,N,0,,20180209,121548,,,,STRUJ,
ZKR4A,1,6412604,32641584,20180209,201802,PERRE,58,99,26.21,0,2,,,,,N,0,,20180209,192412,,,,SERVICE,
ZKR4A,1,6412604,32641593,20180209,201802,KENWB,58,99,26.21,0,5.5,,,,,N,0,,20180209,192606,,,,STRUJ,
ZKR4A,1,6412604,32642773,20180210,201802,TRAGL,58,99,26.21,1,3.5,,,,,N,0,,20180210,151920,,,,STRUJ,
ZKR4A,1,6412604,32643205,20180210,201802,PERRE,58,99,26.21,0,5,,,,,N,0,,20180210,193011,,,,SERVICE,
ZKR4A,1,6412604,32643807,20180210,201802,KENWB,58,99,26.21,0,8.3,,,,,N,0,,20180211,124711,,,,STRUJ,
ZKR4A,1,6412604,32643828,20180210,201802,SMITA,58,99,26.21,0,1,,,,,N,0,,20180211,125844,,,,SMITA,
ZKR4A,1,6412604,32644187,20180211,201802,WILSE,58,99,26.21,1,8,,,,,N,0,,20180211,161428,,,,SERVICE,
ZKR4A,1,6412604,32644523,20180211,201802,SMITA,58,99,26.21,0,3.5,,,,,N,0,,20180211,192040,,,,SMITA,
ZKR4A,1,6412604,32644526,20180211,201802,KENWB,58,99,26.21,0,4,,,,,N,0,,20180211,192214,,,,STRUJ,
ZKR4A,1,6412604,32644527,20180211,201802,KENWB,58,99,26.21,0,4,,,,,N,0,,20180211,192215,,,,STRUJ,
ZKR4A,1,6412604,32644528,20180211,201802,KENWB,58,99,26.21,0,3.5,,,,,N,0,,20180211,192216,,,,STRUJ,
ZKR4A,1,6412604,32644530,20180211,201802,SMITA,58,99,26.21,0,2,,,,,N,0,,20180211,192228,,,,SMITA,
ZKR4A,1,6412604,32644538,20180211,201802,PERRE,58,99,26.21,0,12,,,,,N,0,,20180211,192604,,,,STRUJ,
ZKR4A,1,6412604,32645447,20180201,201802,PERRE,58,99,26.15,0,2,,,,,N,0,,20180212,75110,,,,PERRE,
ZKR4A,1,6412604,32645449,20180201,201802,PERRE,58,99,26.15,1,2,,,,,N,0,,20180212,75110,,,,PERRE,
ZKR4A,1,6412604,32645451,20180201,201802,PERRE,58,99,26.15,1,2,,,,,N,0,,20180212,75110,,,,PERRE,
ZKR4A,1,6412604,32646539,20180212,201802,PERRE,58,99,26.21,1,2,,,,,N,0,,20180212,114634,,,,STRUJ,
ZKR4A,1,6412604,32646540,20180212,201802,PERRE,58,99,26.21,1,3,,,,,N,0,,20180212,114635,,,,STRUJ,
ZKR4A,1,6412604,32648707,20180212,201802,WILSE,58,99,26.21,0,8,,,,,N,0,,20180212,152601,,,,WITTY,
ZKR4A,1,6412604,32650766,20180212,201802,EPPEW,58,99,26.21,0,8,,,,,N,0,,20180212,224158,,,,DANLN,
ZKR4A,1,6412604,32650767,20180212,201802,EPPEW,58,99,26.21,1,1.5,,,,,N,0,,20180212,224159,,,,DANLN,
ZKR4A,1,6412604,32657216,20180213,201802,FENSG,58,99,26.21,0,1.5,,,,,N,0,,20180213,191846,,,,FENSG,
ZKR4A,1,6412604,32657222,20180213,201802,FENSG,58,99,26.21,1,1.5,,,,,N,0,,20180213,191847,,,,FENSG,
ZKR4A,1,6412604,32657287,20180213,201802,EPPEW,58,99,26.21,0,7.5,,,,,N,0,,20180213,195632,,,,DANLN,
ZKR4A,1,6412604,32669872,20180215,201802,STRUJ,58,99,26.21,0,8,,,,,N,0,,20180215,170836,,,,STRUJ,
ZKR4A,1,6412604,32669874,20180215,201802,STRUJ,58,99,26.21,1,2,,,,,N,0,,20180215,170859,,,,STRUJ,
ZKR4A,1,6412604,32673501,20180216,201802,DANLN,58,99,26.21,1,2.5,,,,,N,0,,20180216,111540,,,,THOOM,
ZKR4A,1,6412604,32696022,20180220,201802,EPPEW,58,99,26.21,0,5,,,,,N,0,,20180221,83648,,,,STRUJ,
ZKR4A,1,6412604,32700122,20180221,201802,QUICC,54,99,33.19,0,0.1,,,,,N,0,,20180221,160248,,,,QUICC,
ZKR4A,1,6412604,32716331,20180224,201802,NAHOA,54,99,33.22,0,0.2,,,,,N,0,,20180224,135548,,,,,
ZKR4A,1,6412605,32530454,20180121,201801,BEHLC,58,0,26.3,0,2,,,,,N,0,T,20180121,172659,,,,LARKC,
ZKR4A,1,6412605,32530948,20180121,201801,BEHLC,58,0,26.3,0,1,,,,,N,0,T,20180121,223737,,,,GIPSP,
ZKR4A,1,6412605,32530958,20180121,201801,BEHLC,58,0,26.3,0,-2,,,,,N,0,T,20180121,224846,,,,LARKC,
ZKR4A,1,6412605,32543857,20180121,201801,BEHLC,58,0,26.3,0,2,,,,,N,0,T,20180124,62129,,,,LARKC,
ZKR4A,1,6412605,32543859,20180121,201801,BEHLC,58,0,26.3,0,-1,,,,,N,0,T,20180124,62130,,,,GIPSP,
ZKR4A,1,6412605,32543861,20180121,201801,BEHLC,58,0,26.3,0,-2,,,,,N,0,T,20180124,62130,,,,LARKC,
ZKR4A,1,6412605,32568820,20180129,201801,DROUJ,58,99,26.15,0,6,,,,,N,0,,20180129,114857,,,,SERVICE,
ZKR4A,1,6412605,32571753,20180129,201801,DROUJ,58,99,26.15,0,4,,,,,N,0,,20180129,160953,,,,SERVICE,
ZKR4A,1,6412605,32571754,20180129,201801,DROUJ,58,99,26.15,1,0.5,,,,,N,0,,20180129,160954,,,,SERVICE,
ZKR4A,1,6412605,32571872,20180129,201801,PISCT,58,99,26.15,0,4,,,,,Y,0,,20180129,162054,,,,SERVICE,
ZKR4A,1,6412605,32575582,20180129,201801,SCHEB,58,99,26.15,0,8.5,,,,,N,0,,20180130,92431,,,,,
ZKR4A,1,6412605,32576481,20180130,201801,DROUJ,58,99,26.15,0,6,,,,,N,0,,20180130,110922,,,,SCHZA,
ZKR4A,1,6412605,32577269,20180130,201801,DROUJ,58,99,26.15,0,1.5,,,,,N,0,,20180130,132450,,,,SCHZA,
ZKR4A,1,6412605,32580151,20180130,201801,PISCT,58,99,26.15,0,4,,,,,Y,0,,20180130,163340,,,,SERVICE,
ZKR4A,1,6412605,32580164,20180130,201801,PISCT,58,99,26.15,0,6,,,,,Y,0,,20180130,163418,,,,SERVICE,
ZKR4A,1,6412605,32581850,20180131,201801,SCHEB,58,99,26.15,0,10,,,,,N,0,,20180131,60719,,,,,
ZKR4A,1,6412605,32581851,20180131,201801,SCHEB,58,99,26.15,0,-10,,,,,N,0,,20180131,60733,,,,LANGM,
ZKR4A,1,6412605,32581853,20180130,201801,SCHEB,58,99,26.15,0,10,,,,,N,0,,20180131,60837,,,,LANGM,
ZKR4A,1,6412605,32581854,20180130,201801,DROUJ,58,99,26.15,0,1,,,,,N,0,,20180131,60919,,,,LANGM,
ZKR4A,1,6412605,32581855,20180130,201801,DROUJ,58,99,26.15,1,0.5,,,,,N,0,,20180131,60920,,,,LANGM,
ZKR4A,1,6412605,32583268,20180131,201801,SCHEB,58,99,26.15,0,4.5,,,,,N,0,,20180131,100954,,,,SCHZA,
ZKR4A,1,6412605,32586584,20180131,201801,DROUJ,58,99,26.15,0,10,,,,,N,0,,20180131,154918,,,,SCHZA,
ZKR4A,1,6412605,32587126,20180131,201801,PISCT,58,99,26.15,0,10,,,,,Y,0,,20180131,162650,,,,SERVICE,
ZKR4A,1,6412605,32591317,20180201,201802,SCHLS,58,99,26.15,0,2,,,,,N,0,,20180201,121610,,,,SCHLS,
ZKR4A,1,6412605,32591319,20180201,201802,SCHLS,58,99,26.15,0,0.3,,,,,N,0,,20180201,121710,,,,SCHLS,
ZKR4A,1,6412605,32593922,20180201,201802,DROUJ,58,99,26.15,0,2.5,,,,,N,0,,20180201,154746,,,,LANGM,
ZKR4A,1,6412605,32607767,20180204,201802,SMITA,58,99,26.15,0,0.7,,,,,N,0,,20180204,193306,,,,SMITA,
ZKR4A,1,6412605,32608699,20180205,201802,DROUJ,58,99,26.15,0,1.5,,,,,N,0,,20180205,80747,,,,SCHZA,
ZKR4A,1,6412605,32608703,20180205,201802,DROUJ,58,99,26.15,0,1.5,,,,,N,0,,20180205,80811,,,,SCHZA,
ZKR4A,1,6412605,32611204,20180205,201802,PISCT,58,99,26.15,0,1,,,,,Y,0,,20180205,144312,,,,,
ZKR4A,1,6412605,32611216,20180205,201802,PISCT,58,99,26.15,0,1,,,,,Y,0,,20180205,144427,,,,,
ZKR4A,1,6412605,32611336,20180205,201802,PISCT,58,99,26.15,0,8,,,,,Y,0,,20180205,145618,,,,SCHZA,
ZKR4A,1,6412605,32612559,20180205,201802,PISCT,58,99,26.15,0,-0.5,,,,,N,0,,20180205,160958,,,,SERVICE,
ZKR4A,1,6412605,32617131,20180206,201802,WILLB,58,99,26.15,0,5,,,,,N,0,,20180206,135949,,,,WILLB,
ZKR4A,1,6412605,32617806,20180206,201802,QUICC,54,99,33,0,0.1,,,,,N,0,,20180206,144642,,,,QUICC,
ZKR4A,1,6412605,32619226,20180131,201801,THOOM,58,99,26.15,1,1.8,,,,,N,0,,20180206,160540,,,,SERVICE,
ZKR4A,1,6412605,32620288,20180206,201802,OSTHM,54,99,33,0,0.2,,,,,N,0,,20180206,193935,,,,,
ZKR4A,1,6412605,32621642,20180207,201802,QUICC,54,99,33,0,0.1,,,,,N,0,,20180207,73119,,,,QUICC,
ZKR4A,1,6412605,32623780,20180207,201802,SCHLS,58,99,26.15,0,2,,,,,N,0,,20180207,132532,,,,SCHLS,
ZKR4A,1,6412605,32623781,20180207,201802,SCHLS,58,99,26.15,1,0.4,,,,,N,0,,20180207,132533,,,,SCHLS,
ZKR4A,1,6412605,32624112,20180207,201802,WILLB,58,99,26.15,0,2,,,,,N,0,,20180207,140305,,,,WILLB,
ZKR4A,1,6412605,32624113,20180207,201802,WILLB,58,99,26.15,1,0.8,,,,,N,0,,20180207,140306,,,,WILLB,
ZKR4A,1,6412605,32626148,20180207,201802,PISCT,58,99,26.15,0,0.5,,,,,Y,0,,20180207,160629,,,,,
ZKR4A,1,6412605,32626180,20180207,201802,PISCT,58,99,26.15,0,1,,,,,Y,0,,20180207,160750,,,,,
ZKR4A,1,6412605,32626210,20180207,201802,PISCT,58,99,26.15,0,0.5,,,,,Y,0,,20180207,160917,,,,,
ZKR4A,1,6412605,32626221,20180207,201802,PISCT,58,99,26.15,0,3,,,,,Y,0,,20180207,161029,,,,,
ZKR4A,1,6412605,32626233,20180207,201802,PISCT,58,99,26.15,0,2,,,,,Y,0,,20180207,161220,,,,,
ZKR4A,1,6412605,32626250,20180207,201802,PISCT,58,99,26.15,0,1,,,,,Y,0,,20180207,161454,,,,,
ZKR4A,1,6412605,32630043,20180208,201802,SCHLS,58,99,26.21,0,7,,,,,N,0,,20180208,121052,,,,SCHLS,
ZKR4A,1,6412605,32633226,20180208,201802,PISCT,58,99,26.21,0,3,,,,,Y,0,,20180208,163038,,,,,
ZKR4A,1,6412605,32633244,20180208,201802,PISCT,58,99,26.21,0,3,,,,,Y,0,,20180208,163136,,,,,
ZKR4A,1,6412605,32639738,20180209,201802,QUICC,54,99,33.19,0,0.1,,,,,N,0,,20180209,152238,,,,QUICC,
ZKR4A,1,6412605,32645031,20180212,201802,WILLB,58,99,26.21,0,4.3,,,,,N,0,,20180212,64610,,,,WILLB,
ZKR4A,1,6412605,32645438,20180201,201802,PERRE,58,0,26.15,1,2,,,,,N,0,T,20180212,75012,,,,PERRE,
ZKR4A,1,6412605,32645440,20180201,201802,PERRE,58,0,26.15,1,2,,,,,N,0,T,20180212,75012,,,,PERRE,
ZKR4A,1,6412605,32645442,20180201,201802,PERRE,58,0,26.15,0,2,,,,,N,0,T,20180212,75012,,,,PERRE,
ZKR4A,1,6412605,32645446,20180201,201802,PERRE,58,0,26.15,0,-2,,,,,N,0,T,20180212,75110,,,,PERRE,
ZKR4A,1,6412605,32645448,20180201,201802,PERRE,58,0,26.15,1,-2,,,,,N,0,T,20180212,75110,,,,PERRE,
ZKR4A,1,6412605,32645450,20180201,201802,PERRE,58,0,26.15,1,-2,,,,,N,0,T,20180212,75110,,,,PERRE,
ZKR4A,1,6412605,32646933,20180212,201802,SCHLS,58,99,26.21,0,3.5,,,,,N,0,,20180212,131427,,,,SCHLS,
ZKR4A,1,6412605,32651633,20180213,201802,QUICC,54,99,33.19,0,0.1,,,,,N,0,,20180213,71839,,,,QUICC,
ZKR4A,1,6412605,32652755,20180213,201802,WILLB,58,99,26.21,0,5,,,,,N,0,,20180213,105104,,,,WILLB,
ZKR4A,1,6412605,32653429,20180213,201802,PATOD,54,99,33.19,0,0.2,,,,,N,0,,20180213,123733,,,,PATOD,
ZKR4A,1,6412605,32653653,20180213,201802,SCHLS,58,99,26.21,0,2,,,,,N,0,,20180213,130520,,,,SCHLS,
ZKR4A,1,6412605,32653875,20180213,201802,WILLB,58,99,26.21,0,4,,,,,N,0,,20180213,133455,,,,WILLB,
ZKR4A,1,6412605,32659064,20180214,201802,SCHLS,58,99,26.21,0,2,,,,,N,0,,20180214,90302,,,,SCHLS,
ZKR4A,1,6412605,32659804,20180214,201802,WILLB,58,99,26.21,0,5,,,,,N,0,,20180214,114244,,,,WILLB,
ZKR4A,1,6412605,32660301,20180214,201802,WILLB,58,99,26.21,0,4,,,,,N,0,,20180214,132106,,,,WILLB,
ZKR4A,1,6412605,32664452,20180215,201802,WILLB,58,99,26.21,0,2.5,,,,,N,0,,20180215,53458,,,,WILLB,
ZKR4A,1,6412605,32682573,20180217,201802,SCHLS,58,99,26.21,0,0.5,,,,,N,0,,20180219,45146,,,,SCHLS,
ZKR4A,1,6412605,32691102,20180213,201802,WILLB,58,99,26.21,0,1.3,,,,,N,0,,20180220,132347,,,,WILLB,
ZKR4A,1,6412605,32691104,20180213,201802,SCHLS,58,99,26.21,0,1,,,,,N,0,,20180220,132347,,,,SCHLS,
ZKR4A,1,6412605,32710277,20180223,201802,WILLB,58,99,26.11,0,0.5,,,,,N,0,,20180223,101511,,,,WILLB,
ZKR4A,1,6412605,32710293,20180223,201802,WILLB,58,99,26.11,0,-0.5,,,,,N,0,,20180223,101629,,,,WILLB,
ZKR4A,1,6412605,32710294,20180223,201802,WILLB,58,99,26.11,1,0.5,,,,,N,0,,20180223,101630,,,,WILLB,
ZKR4A,1,6412605,32715893,20180224,201802,GESCS,54,99,33.22,1,0.4,,,,,N,0,,20180224,80513,,,,GESCS,
ZKR4A,1,6412605,32716118,20180224,201802,NAHOA,54,99,33.22,0,0.2,,,,,N,0,,20180224,111205,,,,,
ZKR4A,1,6412605,32716127,20180224,201802,NAHOA,54,99,33.22,0,0.2,,,,,N,0,,20180224,111736,,,,,
ZKR4A,1,6412605,32716130,20180224,201802,NAHOA,54,99,33.22,0,0.2,,,,,N,0,,20180224,112038,,,,,
ZKR4A,1,6412605,32716141,20180224,201802,NAHOA,54,99,33.22,0,0.7,,,,,N,0,,20180224,113330,,,,,
ZKR4A,1,6412605,32716142,20180224,201802,NAHOA,54,99,33.22,0,0.2,,,,,N,0,,20180224,113508,,,,,
ZKR4A,1,6412606,32592048,20180201,201802,WILLB,58,99,26.15,1,0.8,,,,,N,0,,20180201,140231,,,,WILLB,
ZKR4A,1,6412606,32598428,20180202,201802,WILLB,58,99,26.15,1,4.5,,,,,N,0,,20180202,112643,,,,WILLB,
ZKR4A,1,6412606,32609762,20180205,201802,SCHLS,58,99,26.15,0,2,,,,,N,0,,20180205,114707,,,,SCHLS,
ZKR4A,1,6412606,32610632,20180205,201802,WILLB,58,99,26.15,0,1,,,,,N,0,,20180205,140345,,,,SERVICE,
ZKR4A,1,6412606,32610633,20180205,201802,WILLB,58,99,26.15,1,0.7,,,,,N,0,,20180205,140346,,,,SERVICE,
ZKR4A,1,6412606,32611394,20180205,201802,DROUJ,58,99,26.15,0,4.5,,,,,N,0,,20180205,150155,,,,SCHZA,
ZKR4A,1,6412606,32617130,20180206,201802,WILLB,58,99,26.15,0,5,,,,,N,0,,20180206,135948,,,,WILLB,
ZKR4A,1,6412606,32617132,20180206,201802,WILLB,58,99,26.15,1,0.8,,,,,N,0,,20180206,135949,,,,WILLB,
ZKR4A,1,6412606,32622323,20180207,201802,WILLB,58,99,26.15,0,5,,,,,N,0,,20180207,91655,,,,WILLB,
ZKR4A,1,6412606,32629903,20180208,201802,WILLB,58,99,26.21,0,5,,,,,N,0,,20180208,113929,,,,WILLB,
ZKR4A,1,6412606,32630051,20180208,201802,SCHLS,58,99,26.21,1,0.3,,,,,N,0,,20180208,121253,,,,SCHLS,
ZKR4A,1,6412606,32630726,20180208,201802,WILLB,58,99,26.21,0,3,,,,,N,0,,20180208,135516,,,,WILLB,
ZKR4A,1,6412606,32630727,20180208,201802,WILLB,58,99,26.21,1,0.8,,,,,N,0,,20180208,135517,,,,WILLB,
ZKR4A,1,6412606,32634955,20180209,201802,WILLB,58,99,26.21,1,5,,,,,N,0,,20180209,54206,,,,WILLB,
ZKR4A,1,6412606,32636320,20180209,201802,ORENT,58,99,26.21,1,3.5,,,,,N,0,,20180209,101229,,,,WILLB,
ZKR4A,1,6412606,32637034,20180209,201802,WILLB,58,99,26.21,1,3.7,,,,,N,0,,20180209,114237,,,,WILLB,
ZKR4A,1,6412606,32645566,20180212,201802,SCHLS,58,99,26.21,0,2,,,,,N,0,,20180212,82544,,,,SCHLS,
ZKR4A,1,6412606,32647302,20180212,201802,WILLB,58,99,26.21,0,2.6,,,,,N,0,,20180212,134947,,,,WILLB,
ZKR4A,1,6412606,32647389,20180212,201802,WILLB,58,99,26.21,1,0.3,,,,,N,0,,20180212,140046,,,,WILLB,
ZKR4A,1,6412607,32573022,20180129,201801,LIENR,104,99,25.86,0,1.5,,,,,N,0,,20180129,212747,,,,LIENR,
ZKR4A,1,6412608,32573023,20180129,201801,LIENR,104,99,25.86,0,1.5,,,,,N,0,,20180129,212747,,,,LIENR,
ZKR4A,1,6412609,32581151,20180130,201801,TRAGL,58,99,26.15,0,4,,,,,N,0,,20180130,222804,,,,STRUJ,
ZKR4A,1,6412609,32582317,20180131,201801,QUICC,54,99,33,0,0.1,,,,,N,0,,20180131,74326,,,,QUICC,
ZKR4A,1,6412609,32582626,20180123,201801,WILSE,58,99,26.15,1,1.5,,,,,N,0,,20180131,83704,,,,SERVICE,
ZKR4A,1,6412609,32582628,20180123,201801,WILSE,58,99,26.15,0,4,,,,,N,0,,20180131,83704,,,,SERVICE,
ZKR4A,1,6412609,32582630,20180123,201801,WILSE,58,99,26.15,0,4,,,,,N,0,,20180131,83704,,,,SERVICE,
ZKR4A,1,6412609,32582641,20180124,201801,SHERJ,58,99,26.15,1,2,,,,,N,0,,20180131,83909,,,,SERVICE,
ZKR4A,1,6412609,32582643,20180123,201801,SHERJ,58,99,26.15,1,2,,,,,N,0,,20180131,83909,,,,SERVICE,
ZKR4A,1,6412609,32586402,20180123,201801,TRAGL,58,99,26.15,0,1,,,,,N,0,,20180131,153723,,,,TRAGL,
ZKR4A,1,6412609,32614520,20180206,201802,FAUVT,54,99,33,1,0.4,,,,,N,0,,20180206,62843,,,,FAUVT,
ZKR4A,1,6412609,32715308,20180223,201802,NAHOA,54,99,33.22,0,0.3,,,,,N,0,,20180223,182101,,,,NAHOA,
ZKR4A,1,6412610,32580933,20180130,201801,DANLN,58,99,26.15,0,3,,,,,N,0,,20180130,194959,,,,STRUJ,
